45.549,-15.62107
45.649,-19.28029
45.749,-15.90483
45.849,-19.28111
45.949,-17.26615
46.049,-17.78661
46.149,-19.32306
46.249,-17.37143
46.349,-18.4828
46.449,-17.68809
46.549,-18.72664
46.649,-18.948
46.749,-18.25769
46.849,-18.11042
46.949,-18.27803
47.049,-19.06714
47.149,-18.67696
47.249,-19.09554
47.349,-18.83256
47.449,-17.62655
47.549,-18.85018
47.649,-14.7844
47.749,-18.47722
47.849,-17.67988
47.949,-17.60504
48.049,-18.94211
48.149,-19.23663
48.249,-17.41058
48.349,-18.24869
48.449,-18.96592
48.549,-19.01993
48.649,-19.51392
48.749,-19.85448
48.849,-17.56261
48.949,-19.55203
49.049,-18.98013
49.149,-19.34898
49.249,-17.78102
49.349,-17.52042
49.449,-17.37138
49.549,-18.74513
49.649,-17.10822
49.749,-18.91671
49.849,-15.6749
49.949,-18.78543
50.049,-18.55385
50.149,-19.19209
50.249,-18.43617
50.349,-16.48952
50.449,-18.28305
50.549,-17.95961
50.649,-17.96936
50.749,-18.24183
50.849,-17.77301
50.949,-19.03947
51.049,-19.7014
51.149,-18.84872
51.249,-18.09925
51.349,-18.64039
51.449,-17.21555
51.549,-17.93001
51.649,-18.84473
51.749,-19.6307
51.849,-18.90103
51.949,-16.83245
52.049,-19.22979
52.149,-17.98757
52.249,-18.61562
52.349,-18.13339
52.449,-17.94096
52.549,-19.09487
52.649,-18.1304
52.749,-16.38543
52.849,-18.21996
52.949,-17.40306
53.049,-16.31739
53.149,-19.23272
53.249,-17.7742
53.349,-17.13063
53.449,-16.45851
53.549,-18.82741
53.649,-17.02708
53.749,-18.05991
53.849,-16.94166
53.949,-18.35618
54.049,-18.85252
54.149,-18.14974
54.249,-17.3238
54.349,-17.94352
54.449,-19.52363
54.549,-17.88341
54.649,-19.16232
54.749,-19.52758
54.849,-16.75587
54.949,-19.03478
55.049,-15.76472
55.149,-18.35034
55.249,-18.53626
55.349,-18.7901
55.449,-14.07153
55.549,-19.02162
55.649,-16.17052
55.749,-20.01947
55.849,-17.29563
55.949,-19.1854
56.049,-17.40659
56.149,-18.95848
56.249,-18.01333
56.349,-17.54547
56.449,-19.99644
56.549,-18.32453
56.649,-19.5095
56.749,-15.78994
56.849,-16.30379
56.949,-17.4791
57.049,-16.25511
57.149,-19.11957
57.249,-16.94957
57.349,-18.62169
57.449,-18.75214
57.549,-19.38275
57.649,-15.69513
57.749,-18.13867
57.849,-18.44185
57.949,-18.59683
58.049,-18.12286
58.149,-16.51486
58.249,-18.93971
58.349,-15.03337
58.449,-19.16889
58.549,-15.21714
58.649,-19.83525
58.749,-17.0113
58.849,-19.09505
58.949,-17.49398
59.049,-17.26466
59.149,-18.79282
59.249,-17.83562
59.349,-18.16957
59.449,-17.27655
59.549,-18.21979
59.649,-16.70416
59.749,-18.02763
59.849,-15.96001
59.949,-18.69294
60.049,-18.78612
60.149,-16.64434
60.249,-18.82841
60.349,-17.6142
60.449,-18.31087
60.549,-16.05857
60.649,-17.11084
60.749,-17.55611
60.849,-17.15886
60.949,-16.22626
61.049,-18.82078
61.149,-17.34765
61.249,-19.1118
61.349,-18.7532
61.449,-19.56493
61.549,-19.76735
61.649,-16.72899
61.749,-18.72774
61.849,-15.99397
61.949,-19.66787
62.049,-17.43934
62.149,-18.95715
62.249,-17.46809
62.349,-16.57496
62.449,-19.72837
62.549,-15.59004
62.649,-18.73571
62.749,-18.47761
62.849,-17.95751
62.949,-18.23405
63.049,-17.58605
63.149,-19.06114
63.249,-18.14625
63.349,-17.80055
63.449,-17.66421
63.549,-17.62238
63.649,-19.06114
63.749,-16.62507
63.849,-19.20709
63.949,-17.55699
64.049,-18.83859
64.149,-17.17256
64.249,-17.16641
64.349,-17.86066
64.449,-18.36234
64.549,-17.10831
64.649,-17.59835
64.749,-19.13169
64.849,-17.74151
64.949,-17.46636
65.049,-19.01383
65.149,-17.63135
65.249,-17.20588
65.349,-18.18324
65.449,-18.29535
65.549,-18.25603
65.649,-16.6953
65.749,-17.13682
65.849,-16.66088
65.949,-18.30339
66.049,-18.52407
66.149,-18.47061
66.249,-15.25291
66.349,-18.9512
66.449,-16.87049
66.549,-18.49099
66.649,-15.16547
66.749,-18.66975
66.849,-16.71918
66.949,-17.09413
67.049,-17.22197
67.149,-19.08031
67.249,-18.0336
67.349,-17.21904
67.449,-18.88091
67.549,-19.23775
67.649,-17.15048
67.749,-19.91395
67.849,-18.60745
67.949,-18.63966
68.049,-17.48545
68.149,-19.79596
68.249,-16.12532
68.349,-18.79216
68.449,-18.49514
68.549,-15.41705
68.649,-18.16326
68.749,-18.22471
68.849,-18.2109
68.949,-16.55702
69.049,-19.39025
69.149,-16.97708
69.249,-18.70063
69.349,-18.42752
69.449,-17.75185
69.549,-16.69016
69.649,-18.97389
69.749,-16.78014
69.849,-18.79478
69.949,-19.4202
70.049,-17.5094
70.149,-17.22896
70.249,-19.28066
70.349,-16.39583
70.449,-18.34311
70.549,-17.90045
70.649,-18.56324
70.749,-19.23154
70.849,-18.15221
70.949,-19.69643
71.049,-18.11153
71.149,-19.62335
71.249,-18.66103
71.349,-16.19799
71.449,-18.89843
71.549,-18.37362
71.649,-17.07587
71.749,-19.1182
71.849,-17.79401
71.949,-17.37483
72.049,-19.35839
72.149,-17.11017
72.249,-19.96348
72.349,-18.96753
72.449,-18.09014
72.549,-19.01149
72.649,-17.35255
72.749,-17.02487
72.849,-19.57419
72.949,-19.74941
73.049,-16.59411
73.149,-18.70103
73.249,-15.831
73.349,-18.37725
73.449,-19.438
73.549,-19.10783
73.649,-19.44321
73.749,-15.94279
73.849,-19.11656
73.949,-19.12834
74.049,-17.5138
74.149,-19.51998
74.249,-17.96332
74.349,-17.41758
74.449,-17.51606
74.549,-19.8802
74.649,-18.37187
74.749,-19.11456
74.849,-18.74586
74.949,-16.66041
75.049,-19.26674
75.149,-17.27716
75.249,-16.95135
75.349,-19.39967
75.449,-15.81144
75.549,-19.6229
75.649,-18.45713
75.749,-19.07112
75.849,-19.82381
75.949,-18.04253
76.049,-18.22363
76.149,-17.58483
76.249,-18.94163
76.349,-16.57741
76.449,-19.13803
76.549,-16.80232
76.649,-19.9017
76.749,-18.73526
76.849,-19.41201
76.949,-16.32083
77.049,-18.43895
77.149,-16.76797
77.249,-19.23335
77.349,-16.59654
77.449,-19.68768
77.549,-17.35154
77.649,-19.26962
77.749,-18.36462
77.849,-19.23607
77.949,-19.01462
78.049,-18.45198
78.149,-17.65329
78.249,-17.89791
78.349,-18.94697
78.449,-19.20307
78.549,-18.76816
78.649,-18.82283
78.749,-18.11671
78.849,-17.37601
78.949,-18.12612
79.049,-18.50939
79.149,-16.65665
79.249,-18.08308
79.349,-19.08156
79.449,-19.60172
79.549,-16.5829
79.649,-18.2445
79.749,-19.31127
79.849,-17.68102
79.949,-16.35946
80.049,-18.42955
80.149,-17.96908
80.249,-17.9597
80.349,-18.74755
80.449,-18.20308
80.549,-18.99585
80.649,-17.09084
80.749,-18.44423
80.849,-18.27036
80.949,-14.60993
81.049,-18.78544
81.149,-17.41033
81.249,-17.52759
81.349,-17.84477
81.449,-16.21546
81.549,-20.075
81.649,-15.95508
81.749,-18.3733
81.849,-17.41744
81.949,-19.20402
82.049,-16.2957
82.149,-17.84005
82.249,-18.87172
82.349,-18.95967
82.449,-19.82152
82.549,-17.08059
82.649,-18.5375
82.749,-17.56187
82.849,-18.09051
82.949,-18.47408
83.049,-18.83104
83.149,-16.74905
83.249,-17.98344
83.349,-18.63901
83.449,-17.55942
83.549,-19.06516
83.649,-17.67285
83.749,-17.61555
83.849,-18.82815
83.949,-16.91009
84.049,-18.98879
84.149,-18.44714
84.249,-18.85377
84.349,-19.66371
84.449,-18.36403
84.549,-18.50627
84.649,-18.64047
84.749,-18.00748
84.849,-15.94158
84.949,-19.98689
85.049,-17.70621
85.149,-19.59831
85.249,-15.70959
85.349,-19.97591
85.449,-18.11416
85.549,-18.71838
85.649,-18.85154
85.749,-18.65285
85.849,-19.75847
85.949,-15.72152
86.049,-18.77433
86.149,-17.24157
86.249,-18.20888
86.349,-16.37045
86.449,-17.57381
86.549,-18.35911
86.649,-18.25186
86.749,-19.51396
86.849,-15.66829
86.949,-18.15529
87.049,-18.89272
87.149,-15.35445
87.249,-18.4783
87.349,-19.47948
87.449,-17.19556
87.549,-18.7223
87.649,-19.34908
87.749,-19.23596
87.849,-18.65782
87.949,-18.87875
88.049,-18.89128
88.149,-19.54272
88.249,-19.7386
88.349,-16.9487
88.449,-19.37134
88.549,-15.93844
88.649,-18.28979
88.749,-17.9559
88.849,-19.48016
88.949,-16.94388
89.049,-19.0598
89.149,-17.02919
89.249,-18.5859
89.349,-18.58661
89.449,-16.61889
89.549,-18.99633
89.649,-15.68967
89.749,-19.03188
89.849,-18.57905
89.949,-19.66463
90.049,-16.25555
90.149,-18.26856
90.249,-18.52661
90.349,-18.15817
90.449,-17.21614
90.549,-19.55949
90.649,-18.02203
90.749,-18.11602
90.849,-17.26747
90.949,-17.60933
91.049,-19.43448
91.149,-18.89718
91.249,-19.78782
91.349,-16.9346
91.449,-19.33542
91.549,-18.23468
91.649,-17.41021
91.749,-19.22679
91.849,-18.45038
91.949,-18.86448
92.049,-16.31524
92.149,-19.31251
92.249,-17.4095
92.349,-20.02736
92.449,-18.05495
92.549,-18.47679
92.649,-16.73529
92.749,-18.34294
92.849,-15.62231
92.949,-18.74956
93.049,-19.26322
93.149,-17.63475
93.249,-18.67647
93.349,-19.94953
93.449,-18.6261
93.549,-18.66164
93.649,-19.32996
93.749,-16.37123
93.849,-19.35449
93.949,-17.13834
94.049,-18.82963
94.149,-18.8481
94.249,-16.22146
94.349,-17.92421
94.449,-19.10094
94.549,-19.32369
94.649,-17.02766
94.749,-17.33645
94.849,-18.92814
94.949,-19.37885
95.049,-16.95224
95.149,-19.88726
95.249,-18.06702
95.349,-18.92354
95.449,-15.82417
95.549,-18.10527
95.649,-18.82816
95.749,-19.05474
95.849,-17.16948
95.949,-19.3601
96.049,-17.70332
96.149,-19.70484
96.249,-18.1214
96.349,-19.90781
96.449,-18.32789
96.549,-18.81786
96.649,-18.22272
96.749,-16.42285
96.849,-18.44806
96.949,-18.28394
97.049,-18.11714
97.149,-16.12632
97.249,-18.81546
97.349,-17.90516
97.449,-19.83123
97.549,-15.6133
97.649,-19.42461
97.749,-18.02056
97.849,-18.2048
97.949,-17.86629
98.049,-18.41358
98.149,-19.11151
98.249,-18.52058
98.349,-18.88409
98.449,-19.07312
98.549,-19.43066
98.649,-19.31698
98.749,-17.75958
98.849,-19.61984
98.949,-18.22217
99.049,-17.71029
99.149,-18.89509
99.249,-18.87555
99.349,-17.96277
99.449,-18.94345
99.549,-17.65418
99.649,-19.49382
99.749,-18.0349
99.849,-19.80521
99.949,-18.04003
100.049,-18.34857
100.149,-17.43359
100.249,-19.40167
100.349,-17.7424
100.449,-18.50065
100.549,-19.50481
100.649,-19.43487
100.749,-16.04074
100.849,-17.99322
100.949,-18.45107
101.049,-19.62286
101.149,-19.4631
101.249,-19.86881
101.349,-19.34329
101.449,-17.99822
101.549,-17.03542
101.649,-18.09743
101.749,-19.55039
101.849,-18.4234
101.949,-18.43384
102.049,-19.76892
102.149,-16.07307
102.249,-18.73127
102.349,-16.81283
102.449,-19.86622
102.549,-16.93622
102.649,-19.52599
102.749,-16.1013
102.849,-18.79219
102.949,-17.70052
103.049,-18.09704
103.149,-16.58664
103.249,-18.692
103.349,-17.26359
103.449,-19.10937
103.549,-19.02505
103.649,-16.00042
103.749,-18.7348
103.849,-17.96305
103.949,-16.70375
104.049,-19.24433
104.149,-19.49523
104.249,-16.54908
104.349,-19.5903
104.449,-18.28529
104.549,-19.66397
104.649,-18.83773
104.749,-19.04945
104.849,-19.65246
104.949,-20.00478
105.049,-19.25398
105.149,-18.65577
105.249,-17.54359
105.349,-18.09195
105.449,-17.54182
105.549,-19.81697
105.649,-18.3312
105.749,-17.76839
105.849,-18.88986
105.949,-16.76579
106.049,-19.29506
106.149,-17.72544
106.249,-19.71164
106.349,-16.97505
106.449,-17.47531
106.549,-19.3622
106.649,-18.68966
106.749,-18.81225
106.849,-17.51456
106.949,-19.66019
107.049,-17.49459
107.149,-19.01353
107.249,-16.66999
107.349,-17.97389
107.449,-17.5693
107.549,-18.36882
107.649,-18.7657
107.749,-17.73202
107.849,-19.75908
107.949,-18.85777
108.049,-19.40071
108.149,-18.80869
108.249,-17.87164
108.349,-18.78498
108.449,-18.56305
108.549,-18.48831
108.649,-19.45893
108.749,-17.47828
108.849,-19.23203
108.949,-18.16145
109.049,-18.987
109.149,-19.80273
109.249,-16.35282
109.349,-18.52297
109.449,-18.98724
109.549,-17.06188
109.649,-19.34619
109.749,-19.21246
109.849,-14.55689
109.949,-18.43376
110.049,-17.38546
110.149,-19.49784
110.249,-17.42177
110.349,-17.83288
110.449,-17.42715
110.549,-18.88752
110.649,-18.22193
110.749,-19.51063
110.849,-19.85848
110.949,-17.58475
111.049,-18.81405
111.149,-19.13052
111.249,-18.77836
111.349,-19.56307
111.449,-19.26962
111.549,-19.30988
111.649,-16.24641
111.749,-18.69116
111.849,-19.20632
111.949,-18.51415
112.049,-16.17939
112.149,-19.66392
112.249,-18.38562
112.349,-19.34673
112.449,-16.65257
112.549,-18.23152
112.649,-19.12492
112.749,-17.7328
112.849,-19.3148
112.949,-18.1054
113.049,-18.88553
113.149,-16.69582
113.249,-19.90645
113.349,-17.78043
113.449,-19.34219
113.549,-18.03816
113.649,-19.70343
113.749,-19.43763
113.849,-19.50324
113.949,-18.58447
114.049,-16.86667
114.149,-18.94448
114.249,-19.24067
114.349,-18.15085
114.449,-18.99061
114.549,-19.5952
114.649,-19.87914
114.749,-19.54809
114.849,-18.05044
114.949,-19.35638
115.049,-17.60404
115.149,-17.26813
115.249,-18.81362
115.349,-19.42474
115.449,-17.34346
115.549,-18.34957
115.649,-18.91651
115.749,-18.09019
115.849,-18.48875
115.949,-19.19591
116.049,-17.8473
116.149,-19.33919
116.249,-17.41249
116.349,-20.03616
116.449,-18.30965
116.549,-18.3275
116.649,-18.29655
116.749,-19.1107
116.849,-18.63243
116.949,-19.74453
117.049,-19.56986
117.149,-17.96395
117.249,-18.72821
117.349,-19.94109
117.449,-16.39156
117.549,-18.3812
117.649,-18.1391
117.749,-18.51912
117.849,-17.43428
117.949,-17.94326
118.049,-18.53403
118.149,-19.6788
118.249,-13.67728
118.349,-19.45559
118.449,-15.80989
118.549,-19.00484
118.649,-16.31274
118.749,-19.49289
118.849,-14.73268
118.949,-19.07452
119.049,-16.79589
119.149,-19.55507
119.249,-17.84093
119.349,-18.09916
119.449,-18.58652
119.549,-17.35974
119.649,-18.87996
119.749,-17.55624
119.849,-18.49679
119.949,-19.5476
120.049,-17.60002
120.149,-18.06897
120.249,-18.73427
120.349,-18.39871
120.449,-17.58831
120.549,-19.86394
120.649,-17.00052
120.749,-19.68304
120.849,-16.27773
120.949,-18.13277
121.049,-19.30113
121.149,-18.79327
121.249,-19.15274
121.349,-18.45434
121.449,-17.37359
121.549,-19.28765
121.649,-19.27271
121.749,-17.62132
121.849,-19.20923
121.949,-17.59723
122.049,-20.03384
122.149,-18.1182
122.249,-19.41271
122.349,-20.00978
122.449,-17.49748
122.549,-18.59175
122.649,-17.96345
122.749,-17.10037
122.849,-19.40853
122.949,-18.54294
123.049,-17.72862
123.149,-19.21677
123.249,-16.51378
123.349,-18.20587
123.449,-17.24214
123.549,-20.14692
123.649,-17.74174
123.749,-19.90569
123.849,-18.96539
123.949,-16.90521
124.049,-19.20587
124.149,-19.67399
124.249,-19.16999
124.349,-17.60976
124.449,-19.72796
124.549,-18.05199
124.649,-17.00658
124.749,-19.62005
124.849,-18.08395
124.949,-19.37892
125.049,-17.95509
125.149,-17.92803
125.249,-19.24843
125.349,-15.26218
125.449,-19.25023
125.549,-18.29442
125.649,-18.41219
125.749,-18.15398
125.849,-19.79969
125.949,-18.39158
126.049,-19.63477
126.149,-17.74023
126.249,-18.73463
126.349,-19.46384
126.449,-15.43852
126.549,-17.27875
126.649,-18.0572
126.749,-18.0693
126.849,-17.56886
126.949,-20.06231
127.049,-18.73667
127.149,-19.94385
127.249,-16.18351
127.349,-19.1424
127.449,-16.84519
127.549,-19.93094
127.649,-18.83758
127.749,-18.8257
127.849,-18.90615
127.949,-18.57635
128.049,-19.91006
128.149,-18.65288
128.249,-19.34653
128.349,-17.4949
128.449,-18.2769
128.549,-16.91522
128.649,-18.76601
128.749,-15.93235
128.849,-19.35758
128.949,-18.21117
129.049,-17.40725
129.149,-19.17021
129.249,-19.05608
129.349,-16.43574
129.449,-18.80117
129.549,-19.4898
129.649,-19.03683
129.749,-17.94769
129.849,-18.82023
129.949,-18.78039
130.049,-18.47868
130.149,-18.47991
130.249,-17.0621
130.349,-18.7926
130.449,-19.45557
130.549,-19.77503
130.649,-19.64055
130.749,-18.98698
130.849,-17.90189
130.949,-18.85435
131.049,-19.20812
131.149,-19.34525
131.249,-19.43383
131.349,-18.1893
131.449,-19.38984
131.549,-17.36356
131.649,-17.70435
131.749,-17.65844
131.849,-18.48827
131.949,-19.07906
132.049,-18.67317
132.149,-17.09716
132.249,-19.53951
132.349,-19.09725
132.449,-17.28021
132.549,-17.43622
132.649,-18.20747
132.749,-17.59187
132.849,-19.82779
132.949,-17.87271
133.049,-18.73129
133.149,-17.53584
133.249,-19.11977
133.349,-17.95701
133.449,-17.21791
133.549,-19.83948
133.649,-17.67508
133.749,-18.45929
133.849,-15.85116
133.949,-19.06374
134.049,-18.70402
134.149,-19.59153
134.249,-19.95278
134.349,-16.5378
134.449,-19.70432
134.549,-18.63537
134.649,-18.37622
134.749,-17.55564
134.849,-18.96185
134.949,-17.27538
135.049,-18.34271
135.149,-17.46102
135.249,-19.53784
135.349,-16.38174
135.449,-17.41165
135.549,-19.51508
135.649,-18.50597
135.749,-19.29571
135.849,-18.74116
135.949,-19.68292
136.049,-19.74571
136.149,-19.92557
136.249,-19.96307
136.349,-19.38601
136.449,-19.10062
136.549,-19.80467
136.649,-19.83988
136.749,-17.59364
136.849,-20.17331
136.949,-17.63415
137.049,-19.40677
137.149,-19.27385
137.249,-19.52635
137.349,-16.44418
137.449,-19.17446
137.549,-18.76887
137.649,-18.25532
137.749,-19.3839
137.849,-18.00374
137.949,-18.47527
138.049,-19.64621
138.149,-17.97871
138.249,-19.704
138.349,-18.41323
138.449,-19.90291
138.549,-18.01174
138.649,-19.34701
138.749,-17.6071
138.849,-18.13583
138.949,-18.08376
139.049,-19.69791
139.149,-18.21889
139.249,-17.22052
139.349,-18.09226
139.449,-19.72992
139.549,-17.68862
139.649,-19.2506
139.749,-16.69924
139.849,-19.84339
139.949,-18.92744
140.049,-20.25339
140.149,-18.35411
140.249,-20.26044
140.349,-18.60218
140.449,-19.52669
140.549,-17.76924
140.649,-17.51321
140.749,-18.7856
140.849,-19.882
140.949,-15.42857
141.049,-18.69575
141.149,-19.32293
141.249,-17.20704
141.349,-19.48396
141.449,-19.3028
141.549,-18.92563
141.649,-18.7638
141.749,-16.65506
141.849,-19.85437
141.949,-17.90635
142.049,-20.00573
142.149,-17.1654
142.249,-20.18361
142.349,-19.12784
142.449,-19.94514
142.549,-19.22321
142.649,-19.30299
142.749,-19.91368
142.849,-16.08334
142.949,-19.62101
143.049,-17.87284
143.149,-17.38355
143.249,-19.43034
143.349,-16.25564
143.449,-19.81829
143.549,-17.43407
143.649,-18.34299
143.749,-19.12198
143.849,-18.35032
143.949,-18.69289
144.049,-19.58374
144.149,-18.91291
144.249,-19.95692
144.349,-19.06916
144.449,-17.63108
144.549,-19.36165
144.649,-18.30711
144.749,-18.99852
144.849,-19.31293
144.949,-19.37546
145.049,-19.2559
145.149,-18.47312
145.249,-19.10356
145.349,-19.31211
145.449,-19.70084
145.549,-19.76727
145.649,-17.38072
145.749,-18.30741
145.849,-18.94578
145.949,-18.24403
146.049,-15.58907
146.149,-18.70961
146.249,-17.75405
146.349,-18.51076
146.449,-18.60638
146.549,-18.07901
146.649,-19.38829
146.749,-17.88266
146.849,-17.74746
146.949,-18.83907
147.049,-18.7081
147.149,-18.44128
147.249,-19.35467
147.349,-19.9325
147.449,-19.02944
147.549,-17.14406
147.649,-19.02559
147.749,-19.22585
147.849,-19.29616
147.949,-19.07812
148.049,-19.7492
148.149,-19.30854
148.249,-19.54753
148.349,-18.03891
148.449,-19.85288
148.549,-19.41233
148.649,-19.18318
148.749,-19.16674
148.849,-19.33429
148.949,-18.94288
149.049,-17.41943
149.149,-19.02699
149.249,-18.21296
149.349,-19.91963
149.449,-18.75616
149.549,-17.11273
149.649,-19.54001
149.749,-17.59113
149.849,-19.66979
149.949,-17.94316
150.049,-18.98991
150.149,-18.01943
150.249,-17.92454
150.349,-19.02288
150.449,-16.26501
150.549,-19.80169
150.649,-15.40878
150.749,-19.46534
150.849,-17.7921
150.949,-14.99196
151.049,-19.49554
151.149,-17.78323
151.249,-15.44108
151.349,-19.39517
151.449,-18.14878
151.549,-19.58862
151.649,-17.5409
151.749,-19.88094
151.849,-18.25927
151.949,-18.92585
152.049,-17.58834
152.149,-18.25703
152.249,-19.90882
152.349,-18.92156
152.449,-18.5502
152.549,-18.6444
152.649,-20.10174
152.749,-18.91081
152.849,-19.45727
152.949,-18.85987
153.049,-18.11554
153.149,-17.14688
153.249,-17.71664
153.349,-18.91984
153.449,-16.29302
153.549,-18.91208
153.649,-19.49587
153.749,-18.15772
153.849,-19.1302
153.949,-17.54577
154.049,-19.82177
154.149,-17.37891
154.249,-19.80736
154.349,-18.69331
154.449,-16.31486
154.549,-19.0017
154.649,-19.80361
154.749,-18.79007
154.849,-18.89807
154.949,-19.94546
155.049,-18.53649
155.149,-19.78137
155.249,-18.18584
155.349,-19.94002
155.449,-16.84791
155.549,-18.61663
155.649,-19.9728
155.749,-18.91317
155.849,-18.10746
155.949,-18.34444
156.049,-19.18956
156.149,-18.67685
156.249,-19.14917
156.349,-19.51738
156.449,-16.79882
156.549,-18.71298
156.649,-19.43251
156.749,-18.91623
156.849,-17.02128
156.949,-20.11895
157.049,-17.07897
157.149,-18.90148
157.249,-17.98
157.349,-19.49002
157.449,-15.45775
157.549,-19.24763
157.649,-18.92754
157.749,-19.29367
157.849,-17.49744
157.949,-19.69466
158.049,-16.70714
158.149,-19.16455
158.249,-18.92856
158.349,-19.43912
158.449,-19.43308
158.549,-19.21848
158.649,-19.55915
158.749,-15.53295
158.849,-18.69832
158.949,-18.78644
159.049,-17.58594
159.149,-19.936
159.249,-16.43306
159.349,-19.26131
159.449,-19.05729
159.549,-18.7182
159.649,-19.73668
159.749,-18.7852
159.849,-18.19789
159.949,-19.49471
160.049,-19.08242
160.149,-19.59256
160.249,-15.24305
160.349,-19.88588
160.449,-18.14134
160.549,-17.37911
160.649,-19.77567
160.749,-17.60402
160.849,-20.03343
160.949,-17.53576
161.049,-19.33775
161.149,-18.0329
161.249,-19.61092
161.349,-18.60679
161.449,-20.17497
161.549,-15.68624
161.649,-19.35816
161.749,-18.94597
161.849,-19.84827
161.949,-19.1447
162.049,-18.36083
162.149,-20.0696
162.249,-20.01905
162.349,-18.79868
162.449,-18.07527
162.549,-16.41048
162.649,-19.69394
162.749,-19.03858
162.849,-19.97628
162.949,-17.20607
163.049,-19.86494
163.149,-18.40645
163.249,-19.55003
163.349,-18.59005
163.449,-18.45199
163.549,-18.48148
163.649,-19.3247
163.749,-16.15018
163.849,-19.17187
163.949,-17.84697
164.049,-18.37843
164.149,-19.80591
164.249,-17.41998
164.349,-20.13778
164.449,-18.95506
164.549,-19.0992
164.649,-18.14084
164.749,-18.05359
164.849,-19.33107
164.949,-17.72552
165.049,-18.76913
165.149,-18.83405
165.249,-19.97175
165.349,-15.94683
165.449,-18.56748
165.549,-19.39576
165.649,-19.42296
165.749,-17.0371
165.849,-19.67649
165.949,-19.93117
166.049,-19.66888
166.149,-19.9399
166.249,-19.37713
166.349,-19.30024
166.449,-17.23734
166.549,-18.25563
166.649,-18.15123
166.749,-19.18329
166.849,-19.51886
166.949,-15.46438
167.049,-19.66205
167.149,-19.10013
167.249,-17.98775
167.349,-20.26252
167.449,-18.35239
167.549,-19.3149
167.649,-16.69337
167.749,-18.60127
167.849,-20.04436
167.949,-18.19
168.049,-20.1272
168.149,-18.76475
168.249,-19.29294
168.349,-18.95163
168.449,-18.33297
168.549,-18.94881
168.649,-18.90707
168.749,-18.66962
168.849,-19.68656
168.949,-15.86883
169.049,-18.99869
169.149,-17.02979
169.249,-19.13346
169.349,-17.42595
169.449,-20.10993
169.549,-18.46115
169.649,-20.12312
169.749,-19.11255
169.849,-18.96416
169.949,-18.74798
170.049,-16.73682
170.149,-19.83685
170.249,-19.49499
170.349,-17.60547
170.449,-18.83774
170.549,-19.0945
170.649,-18.26965
170.749,-19.95281
170.849,-17.9765
170.949,-18.21196
171.049,-19.77577
171.149,-17.53369
171.249,-19.59196
171.349,-16.94453
171.449,-17.51374
171.549,-17.21083
171.649,-19.88114
171.749,-18.94223
171.849,-19.93166
171.949,-19.62416
172.049,-20.07997
172.149,-19.03658
172.249,-19.39857
172.349,-17.31626
172.449,-19.00523
172.549,-18.95118
172.649,-18.33288
